city,rooms_semi_integer,rooms,extra_space,floor,surface_m2,NIS,property_type,price_surface
Rishon LeTzion,4,4,0,3,90,4900,apartment,54.44
Rishon LeTzion,3,3,0,0,100,5000,housing unit,50
Rishon LeTzion,3,3,0,4,78,2500,apartment,32.05
Rishon LeTzion,3,3,0,2,75,5200,apartment,69.33
Rishon LeTzion,4,4,0,1,100,6000,apartment,60
Rishon LeTzion,3,3,0,1,83,5500,apartment,66.27
Rishon LeTzion,2,2,0,-1,70,3899,basement,55.7
Rishon LeTzion,2.5,2,1,0,70,3800,housing unit,54.29
Rishon LeTzion,2,2,0,2,40,4008,apartment,100.2
Rishon LeTzion,5,5,0,17,137,7000,apartment,51.09
Rishon LeTzion,4,4,0,2,90,5800,apartment,64.44
Rishon LeTzion,2,2,0,0,45,3700,housing unit,82.22
Rishon LeTzion,3,3,0,1,75,5600,apartment,74.67
Rishon LeTzion,2,2,0,1,74,5450,apartment,73.65
Rishon LeTzion,1,1,0,1,120,6100,apartment,50.83
Rishon LeTzion,2,2,0,0,60,4000,housing unit,66.67
Rishon LeTzion,1,1,0,7,40,3600,apartment,90
Rishon LeTzion,3,3,0,2,60,3900,apartment,65
Rishon LeTzion,3,3,0,13,85,6600,apartment,77.65
Rishon LeTzion,3,3,0,1,70,4500,apartment,64.29
Rishon LeTzion,3.5,3,1,2,80,5000,apartment,62.5
Rishon LeTzion,3,3,0,1,70,5350,apartment,76.43
Rishon LeTzion,4,4,0,2,107,5500,apartment,51.4
Rishon LeTzion,1,1,0,0,23,2700,housing unit,117.39
Rishon LeTzion,5,5,0,1,120,5780,apartment,48.17
Rishon LeTzion,3,3,0,2,70,5000,apartment,71.43
Rishon LeTzion,4,4,0,5,100,5200,apartment,52
Rishon LeTzion,3.5,3,1,3,72,4600,apartment,63.89
Rishon LeTzion,1.5,1,1,0,35,3500,housing unit,100
Rishon LeTzion,2,2,0,0,70,4000,housing unit,57.14
Rishon LeTzion,3,3,0,1,70,4850,apartment,69.29
Rishon LeTzion,2,2,0,2,40,3900,housing unit,97.5
Rishon LeTzion,3.5,3,1,0,100,6900,house,69
Rishon LeTzion,4,4,0,6,122,6600,apartment,54.1
Rishon LeTzion,2.5,2,1,2,60,5500,apartment,91.67
Rishon LeTzion,5,5,0,4,130,7700,apartment,59.23
Rishon LeTzion,3,3,0,3,84,6200,apartment,73.81
Rishon LeTzion,3,3,0,4,65,3500,apartment,53.85
Rishon LeTzion,5,5,0,8,145,9000,apartment,62.07
Rishon LeTzion,2,2,0,0,100,4200,apartment,42
Rishon LeTzion,5,5,0,7,140,9000,apartment,64.29
Rishon LeTzion,4,4,0,8,110,7500,apartment,68.18
Rishon LeTzion,3,3,0,3,78,4700,apartment,60.26
Rishon LeTzion,4,4,0,3,100,6200,apartment,62
Rishon LeTzion,3,3,0,1,75,5200,apartment,69.33
Rishon LeTzion,2,2,0,0,165,4300,housing unit,26.06
Rishon LeTzion,4,4,0,4,100,6000,apartment,60
Rishon LeTzion,2,2,0,1,73,4300,apartment,58.9
Rishon LeTzion,3,3,0,0,500,11800,house,23.6
Rishon LeTzion,2,2,0,0,70,4000,housing unit,57.14
Rishon LeTzion,4,4,0,3,112,6000,apartment,53.57
Rishon LeTzion,4,4,0,3,93,6700,apartment,72.04
Rishon LeTzion,6,6,0,2,150,7500,apartment,50
Rishon LeTzion,2,2,0,0,50,3650,housing unit,73
Rishon LeTzion,4,4,0,1,110,7000,apartment,63.64
Rishon LeTzion,3,3,0,3,60,3850,apartment,64.17
Rishon LeTzion,4,4,0,3,94,4900,apartment,52.13
Rishon LeTzion,4,4,0,1,110,5400,apartment,49.09
Rishon LeTzion,3.5,3,1,2,95,5500,apartment,57.89
Rishon LeTzion,4,4,0,0,85,4200,apartment,49.41
Rishon LeTzion,3,3,0,2,70,4200,apartment,60
Rishon LeTzion,3,3,0,3,70,4300,apartment,61.43
Rishon LeTzion,3.5,3,1,3,75,4000,apartment,53.33
Rishon LeTzion,6,6,0,0,280,10000,house,35.71
Rishon LeTzion,2,2,0,1,55,3800,housing unit,69.09
Rishon LeTzion,2,2,0,0,35,3350,housing unit,95.71
Rishon LeTzion,4,4,0,1,127,5400,apartment,42.52
Rishon LeTzion,4,4,0,6,125,6500,apartment,52
Rishon LeTzion,9,9,0,0,320,21999,house,68.75
Rishon LeTzion,5,5,0,0,225,11000,other,48.89
Rishon LeTzion,6,6,0,15,151,14000,apartment,92.72
Rishon LeTzion,5,5,0,6,130,7000,apartment,53.85
Rishon LeTzion,4,4,0,16,128,8400,apartment,65.63
Rishon LeTzion,4,4,0,3,94,6100,apartment,64.89
Rishon LeTzion,4,4,0,4,110,7150,apartment,65
Rishon LeTzion,2,2,0,-1,48,3800,housing unit,79.17
Rishon LeTzion,4,4,0,3,108,6500,apartment,60.19
Rishon LeTzion,3,3,0,2,80,5400,apartment,67.5
Rishon LeTzion,2,2,0,0,54,4199,apartment,77.76
Rishon LeTzion,4,4,0,5,110,5000,apartment,45.45
Rishon LeTzion,6,6,0,1,350,18000,house,51.43
Rishon LeTzion,2.5,2,1,4,55,3700,apartment,67.27
Rishon LeTzion,3.5,3,1,2,69,4300,apartment,62.32
Rishon LeTzion,2,2,0,0,60,3999,housing unit,66.65
Rishon LeTzion,4,4,0,4,95,5500,apartment,57.89
Rishon LeTzion,3,3,0,3,80,3200,apartment,40
Rishon LeTzion,4,4,0,2,115,7500,apartment,65.22
Rishon LeTzion,1,1,0,1,92,4900,apartment,53.26
Rishon LeTzion,4,4,0,3,64,6500,apartment,101.56
Rishon LeTzion,1,1,0,4,35,3200,apartment,91.43
Rishon LeTzion,3,3,0,3,65,3800,apartment,58.46
Rishon LeTzion,5,5,0,2,149,6900,apartment,46.31
Rishon LeTzion,4,4,0,2,110,6300,apartment,57.27
Rishon LeTzion,2,2,0,0,135,4000,housing unit,29.63
Rishon LeTzion,3,3,0,2,75,5450,apartment,72.67
Rishon LeTzion,4,4,0,2,115,5500,apartment,47.83
Rishon LeTzion,3,3,0,1,80,5500,apartment,68.75
Rishon LeTzion,3.5,3,1,2,80,4600,apartment,57.5
Rishon LeTzion,1.5,1,1,9,25,3200,apartment,128
Rishon LeTzion,2,2,0,1,60,3800,housing unit,63.33
Rishon LeTzion,5,5,0,8,140,7000,apartment,50
Rishon LeTzion,3.5,3,1,1,70,4500,housing unit,64.29
Rishon LeTzion,7,7,0,0,270,13500,house,50
Rishon LeTzion,3.5,3,1,2,69,4300,apartment,62.32
Rishon LeTzion,4,4,0,2,110,4700,apartment,42.73
Rishon LeTzion,5,5,0,0,167,13000,other,77.84
Rishon LeTzion,4,4,0,3,88,5800,apartment,65.91
Rishon LeTzion,1,1,0,0,50,2200,garden apartment,44
Rishon LeTzion,4,4,0,5,120,6500,apartment,54.17
Rishon LeTzion,4,4,0,7,240,6700,penthouse,27.92
Rishon LeTzion,2,2,0,0,58,3800,basement,65.52
Rishon LeTzion,2.5,2,1,1,55,3800,apartment,69.09
Rishon LeTzion,4,4,0,11,110,6900,apartment,62.73
Rishon LeTzion,3,3,0,1,80,3000,apartment,37.5
Rishon LeTzion,4,4,0,2,120,4700,apartment,39.17
Rishon LeTzion,2,2,0,3,40,4200,apartment,105
Rishon LeTzion,3,3,0,2,80,3900,apartment,48.75
Rishon LeTzion,2.5,2,1,2,72,4000,apartment,55.56
Rishon LeTzion,2,2,0,0,55,3800,basement,69.09
Rishon LeTzion,3,3,0,1,80,5800,apartment,72.5
Rishon LeTzion,4,4,0,7,100,7000,apartment,70
Rishon LeTzion,2,2,0,3,45,4100,apartment,91.11
Rishon LeTzion,2,2,0,8,30,100,housing unit,3.33
Rishon LeTzion,4,4,0,0,85,4500,apartment,52.94
Rishon LeTzion,3,3,0,1,75,4800,apartment,64
Rishon LeTzion,2,2,0,0,40,4500,basement,112.5
Rishon LeTzion,2,2,0,1,40,3300,housing unit,82.5
Rishon LeTzion,3,3,0,4,87,5200,apartment,59.77
Rishon LeTzion,2,2,0,0,120,4300,garden apartment,35.83
Rishon LeTzion,3,3,0,7,92,6500,apartment,70.65
Rishon LeTzion,3,3,0,1,90,5000,apartment,55.56
Rishon LeTzion,3,3,0,1,90,5500,apartment,61.11
Rishon LeTzion,3,3,0,4,100,4600,apartment,46
Rishon LeTzion,4,4,0,5,100,4990,apartment,49.9
Rishon LeTzion,2,2,0,0,50,3900,housing unit,78
Rishon LeTzion,3.5,3,1,3,75,5000,apartment,66.67
Rishon LeTzion,2,2,0,0,45,3650,apartment,81.11
Rishon LeTzion,1,1,0,1,45,3100,basement,68.89
Rishon LeTzion,1,1,0,1,38,2950,housing unit,77.63
Rishon LeTzion,4,4,0,7,100,7000,apartment,70
Rishon LeTzion,2,2,0,-1,80,4800,housing unit,60
Rishon LeTzion,2,2,0,3,60,3500,apartment,58.33
Rishon LeTzion,5,5,0,0,289,11000,house,38.06
Rishon LeTzion,3,3,0,4,60,4400,apartment,73.33
Rishon LeTzion,4,4,0,4,115,6300,apartment,54.78
Rishon LeTzion,4,4,0,5,90,5500,apartment,61.11
Rishon LeTzion,3,3,0,2,80,4500,apartment,56.25
Rishon LeTzion,5,5,0,0,250,9000,house,36
Rishon LeTzion,3,3,0,0,90,5000,basement,55.56
Rishon LeTzion,4,4,0,1,100,4000,apartment,40
Rishon LeTzion,7,7,0,0,300,11000,house,36.67
Rishon LeTzion,3.5,3,1,2,81,4500,apartment,55.56
Rishon LeTzion,4,4,0,4,120,6500,apartment,54.17
Rishon LeTzion,2.5,2,1,4,55,3600,apartment,65.45
Rishon LeTzion,5,5,0,6,380,13000,penthouse,34.21
Rishon LeTzion,3,3,0,1,80,5700,apartment,71.25
Rishon LeTzion,1,1,0,0,30,2900,housing unit,96.67
Rishon LeTzion,3,3,0,5,75,5700,apartment,76
Rishon LeTzion,5,5,0,6,140,7400,apartment,52.86
Rishon LeTzion,4,4,0,1,100,5950,apartment,59.5
Rishon LeTzion,4,4,0,5,102,6800,apartment,66.67
Rishon LeTzion,4,4,0,3,100,5400,apartment,54
Rishon LeTzion,4,4,0,3,95,5500,apartment,57.89
Rishon LeTzion,4,4,0,1,110,4500,apartment,40.91
Rishon LeTzion,2,2,0,0,49,3300,housing unit,67.35
Rishon LeTzion,4.5,4,1,2,110,3500,apartment,31.82
Rishon LeTzion,2.5,2,1,6,55,5200,apartment,94.55
Rishon LeTzion,3,3,0,17,78,5600,apartment,71.79
Rishon LeTzion,3,3,0,3,88,5000,apartment,56.82
Rishon LeTzion,2,2,0,0,300,4000,house,13.33
Rishon LeTzion,3,3,0,0,200,6700,house,33.5
Rishon LeTzion,4,4,0,4,123,5000,apartment,40.65
Rishon LeTzion,4.5,4,1,8,100,5890,apartment,58.9
Rishon LeTzion,2,2,0,0,50,3500,housing unit,70
Rishon LeTzion,3,3,0,1,228,7000,garden apartment,30.7
Rishon LeTzion,5,5,0,4,130,7000,apartment,53.85
Rishon LeTzion,3,3,0,4,74,5450,apartment,73.65
Rishon LeTzion,7,7,0,5,160,13000,penthouse,81.25
Rishon LeTzion,3.5,3,1,1,78,4500,apartment,57.69
Rishon LeTzion,2,2,0,0,40,3700,housing unit,92.5
Rishon LeTzion,3,3,0,3,85,3300,apartment,38.82
Rishon LeTzion,5,5,0,9,137,9000,apartment,65.69
Rishon LeTzion,5,5,0,2,115,6500,apartment,56.52
Rishon LeTzion,3,3,0,1,83,5000,apartment,60.24
Rishon LeTzion,2,2,0,1,55,3400,housing unit,61.82
Rishon LeTzion,4.5,4,1,2,90,4150,apartment,46.11
Rishon LeTzion,5,5,0,0,130,8300,garden apartment,63.85
Rishon LeTzion,6,6,0,3,138,7700,apartment,55.8
Rishon LeTzion,5,5,0,12,130,6800,apartment,52.31
Rishon LeTzion,3,3,0,2,85,4500,apartment,52.94
Rishon LeTzion,2,2,0,0,50,3300,apartment,66
Rishon LeTzion,3,3,0,1,82,4800,apartment,58.54
Rishon LeTzion,2.5,2,1,0,55,3850,housing unit,70
Rishon LeTzion,3,3,0,3,70,5000,apartment,71.43
Rishon LeTzion,4,4,0,4,105,7500,apartment,71.43
Rishon LeTzion,1,1,0,0,20,2600,housing unit,130
Rishon LeTzion,3,3,0,4,60,3800,apartment,63.33
Rishon LeTzion,2,2,0,4,35,3200,apartment,91.43
Rishon LeTzion,4,4,0,4,92,5400,apartment,58.7
Rishon LeTzion,3,3,0,2,66,4400,apartment,66.67
Rishon LeTzion,4,4,0,3,100,850,other,8.5
Rishon LeTzion,2.5,2,1,3,75,4500,apartment,60
Rishon LeTzion,4,4,0,1,120,5999,apartment,49.99
Rishon LeTzion,4,4,0,1,96,5600,apartment,58.33
Rishon LeTzion,3,3,0,3,94,4900,apartment,52.13
Rishon LeTzion,3.5,3,1,4,82,4950,apartment,60.37
Rishon LeTzion,4,4,0,3,90,4600,apartment,51.11
Rishon LeTzion,1,1,0,1,45,3500,housing unit,77.78
Rishon LeTzion,3,3,0,2,74,5500,apartment,74.32
Rishon LeTzion,3,3,0,5,92,6000,apartment,65.22
Rishon LeTzion,2.5,2,1,3,600,4200,apartment,7
Rishon LeTzion,5,5,0,2,138,7300,apartment,52.9
Rishon LeTzion,4,4,0,4,90,5700,apartment,63.33
Rishon LeTzion,4,4,0,5,110,5200,apartment,47.27
Rishon LeTzion,5.5,5,1,17,130,6700,apartment,51.54
Rishon LeTzion,6,6,0,0,180,11900,house,66.11
Rishon LeTzion,1,1,0,2,40,5000,other,125
Rishon LeTzion,4,4,0,4,120,6300,apartment,52.5
Rishon LeTzion,4,4,0,1,110,5500,other,50
Rishon LeTzion,2,2,0,0,60,3999,housing unit,66.65
Rishon LeTzion,3.5,3,1,3,90,5000,apartment,55.56
Rishon LeTzion,3,3,0,1,80,5700,apartment,71.25
Rishon LeTzion,3,3,0,1,60,2999,apartment,49.98
Rishon LeTzion,6,6,0,0,400,16500,house,41.25
Rishon LeTzion,3,3,0,2,70,5000,apartment,71.43
Rishon LeTzion,6,6,0,11,300,15000,penthouse,50
Rishon LeTzion,1,1,0,0,30,2800,housing unit,93.33
Rishon LeTzion,5,5,0,4,125,7490,apartment,59.92
Rishon LeTzion,2,2,0,0,45,3700,housing unit,82.22
Rishon LeTzion,3,3,0,5,92,6000,apartment,65.22
Rishon LeTzion,5,5,0,8,145,6800,apartment,46.9
Rishon LeTzion,2,2,0,0,60,4100,basement,68.33
Rishon LeTzion,2,2,0,1,50,3700,housing unit,74
Rishon LeTzion,3,3,0,6,76,5800,apartment,76.32
Rishon LeTzion,1.5,1,1,0,50,3300,housing unit,66
Rishon LeTzion,1,1,0,4,90,6700,apartment,74.44
Rishon LeTzion,2,2,0,0,45,4000,housing unit,88.89
Rishon LeTzion,4,4,0,7,112,6300,apartment,56.25
Rishon LeTzion,4.5,4,1,19,124,6700,apartment,54.03
Rishon LeTzion,2,2,0,0,58,4600,apartment,79.31
Rishon LeTzion,2,2,0,2,50,3800,apartment,76
Rishon LeTzion,4,4,0,1,72,5100,apartment,70.83
Rishon LeTzion,3,3,0,1,70,4000,apartment,57.14
Rishon LeTzion,3.5,3,1,3,70,4400,apartment,62.86
Rishon LeTzion,4.5,4,1,6,110,7900,apartment,71.82
Rishon LeTzion,4,4,0,4,100,4300,apartment,43
Rishon LeTzion,3.5,3,1,4,85,4300,apartment,50.59
Rishon LeTzion,5,5,0,4,125,7490,apartment,59.92
Rishon LeTzion,3.5,3,1,1,80,6700,apartment,83.75
Rishon LeTzion,4,4,0,4,100,4800,apartment,48
Rishon LeTzion,5,5,0,7,130,6800,apartment,52.31
Rishon LeTzion,4,4,0,4,105,6500,apartment,61.9
Rishon LeTzion,4,4,0,0,140,5900,garden apartment,42.14
Rishon LeTzion,3,3,0,0,90,4750,apartment,52.78
Rishon LeTzion,3,3,0,3,65,4400,apartment,67.69
Rishon LeTzion,2,2,0,0,50,4000,housing unit,80
Rishon LeTzion,5,5,0,9,250,9500,penthouse,38
Rishon LeTzion,6,6,0,0,275,12000,house,43.64
Rishon LeTzion,3.5,3,1,7,100,5700,apartment,57
Rishon LeTzion,3,3,0,2,90,4600,apartment,51.11
Rishon LeTzion,3,3,0,2,64,4600,apartment,71.88
Rishon LeTzion,4,4,0,1,80,5900,housing unit,73.75
Rishon LeTzion,3.5,3,1,3,85,4499,apartment,52.93
Rishon LeTzion,5,5,0,0,250,13000,house,52
Rishon LeTzion,2,2,0,3,50,4200,apartment,84
Rishon LeTzion,3,3,0,1,60,2999,apartment,49.98
Rishon LeTzion,1,1,0,0,40,2800,basement,70
Rishon LeTzion,6,6,0,0,180,10900,house,60.56
Rishon LeTzion,1,1,0,1,35,2950,garden apartment,84.29
Rishon LeTzion,1,1,0,0,25,3300,housing unit,132
Rishon LeTzion,4,4,0,5,115,5500,apartment,47.83
Rishon LeTzion,3.5,3,1,2,75,5100,apartment,68
Rishon LeTzion,2,2,0,2,45,4000,housing unit,88.89
Rishon LeTzion,6.5,6,1,0,160,100,other,0.63
Rishon LeTzion,3,3,0,2,75,4800,apartment,64
Rishon LeTzion,1,1,0,0,35,3450,housing unit,98.57
Rishon LeTzion,2,2,0,1,35,3300,apartment,94.29
Rishon LeTzion,2.5,2,1,1,50,4780,apartment,95.6
Rishon LeTzion,1,1,0,0,50,3300,housing unit,66
Rishon LeTzion,2,2,0,0,80,4500,housing unit,56.25
Rishon LeTzion,2,2,0,0,40,3600,housing unit,90
Rishon LeTzion,4,4,0,6,120,7000,apartment,58.33
Rishon LeTzion,2,2,0,0,60,3800,housing unit,63.33
Rishon LeTzion,2,2,0,3,50,4200,apartment,84
Rishon LeTzion,3.5,3,1,3,90,5200,apartment,57.78
Rishon LeTzion,4,4,0,6,110,7200,apartment,65.45
Rishon LeTzion,2,2,0,0,60,4300,basement,71.67
Rishon LeTzion,4.5,4,1,3,110,5500,apartment,50
Rishon LeTzion,4,4,0,5,90,6200,apartment,68.89
Rishon LeTzion,3,3,0,-1,90,4800,housing unit,53.33
Rishon LeTzion,4,4,0,2,115,5200,apartment,45.22
Rishon LeTzion,2,2,0,3,55,4300,penthouse,78.18
Rishon LeTzion,4,4,0,8,180,7200,penthouse,40
Rishon LeTzion,4,4,0,5,95,5500,apartment,57.89
Rishon LeTzion,4,4,0,5,102,5800,apartment,56.86
Rishon LeTzion,3.5,3,1,1,85,5500,apartment,64.71
Rishon LeTzion,5,5,0,13,127,6800,apartment,53.54
Rishon LeTzion,4,4,0,1,100,6200,apartment,62
Rishon LeTzion,9,9,0,0,220,11999,house,54.54
Rishon LeTzion,4,4,0,1,85,5500,apartment,64.71
Rishon LeTzion,4.5,4,1,4,112,6600,apartment,58.93
Rishon LeTzion,2,2,0,1,60,3950,housing unit,65.83
Rishon LeTzion,2,2,0,0,82,3650,housing unit,44.51
Rishon LeTzion,5,5,0,0,250,10500,house,42
Rishon LeTzion,4,4,0,15,128,9200,penthouse,71.88
Rishon LeTzion,1,1,0,3,30,2850,housing unit,95
Rishon LeTzion,3.5,3,1,1,80,4800,apartment,60
Rishon LeTzion,3.5,3,1,7,74,5400,apartment,72.97
Rishon LeTzion,5,5,0,5,155,8700,penthouse,56.13
Rishon LeTzion,2,2,0,3,60,4200,apartment,70
Rishon LeTzion,3,3,0,4,70,4100,apartment,58.57
Rishon LeTzion,1,1,0,0,40,2200,housing unit,55
Rishon LeTzion,5,5,0,4,210,8200,penthouse,39.05
Rishon LeTzion,2,2,0,0,70,4400,housing unit,62.86
Rishon LeTzion,2,2,0,0,40,3900,housing unit,97.5
Rishon LeTzion,3,3,0,4,80,5300,apartment,66.25
Rishon LeTzion,3,3,0,0,80,4800,garden apartment,60
Rishon LeTzion,4,4,0,0,80,5500,apartment,68.75
Rishon LeTzion,6,6,0,3,170,8497,apartment,49.98
Rishon LeTzion,5,5,0,6,152,9500,apartment,62.5
Rishon LeTzion,4,4,0,1,95,5500,apartment,57.89
Rishon LeTzion,3.5,3,1,3,85,4499,apartment,52.93
Rishon LeTzion,3,3,0,5,100,5496,apartment,54.96
Rishon LeTzion,3.5,3,1,1,90,4500,apartment,50
Rishon LeTzion,4,4,0,14,135,12000,apartment,88.89
Rishon LeTzion,3,3,0,3,73,4900,apartment,67.12
Rishon LeTzion,4,4,0,2,105,6700,apartment,63.81
Rishon LeTzion,2,2,0,0,40,4000,housing unit,100
Rishon LeTzion,4,4,0,1,96,5300,apartment,55.21
Rishon LeTzion,1,1,0,0,16,2500,housing unit,156.25
Rishon LeTzion,3,3,0,4,80,4100,apartment,51.25
Rishon LeTzion,4,4,0,3,80,5500,apartment,68.75
Rishon LeTzion,4,4,0,14,115,8800,apartment,76.52
Rishon LeTzion,5,5,0,1,120,5500,duplex,45.83
Rishon LeTzion,3,3,0,2,84,4600,apartment,54.76
Rishon LeTzion,3,3,0,2,60,5650,apartment,94.17
Rishon LeTzion,2,2,0,0,50,3700,housing unit,74
Rishon LeTzion,2,2,0,2,50,4100,housing unit,82
Rishon LeTzion,3.5,3,1,3,86,5200,apartment,60.47
Rishon LeTzion,2,2,0,0,45,3600,housing unit,80
Rishon LeTzion,1.5,1,1,1,45,3900,other,86.67
Rishon LeTzion,2,2,0,0,40,3500,apartment,87.5
Rishon LeTzion,2.5,2,1,2,65,4350,apartment,66.92
Rishon LeTzion,3,3,0,0,77,4000,housing unit,51.95
Rishon LeTzion,2,2,0,0,37,3600,housing unit,97.3
Rishon LeTzion,2,2,0,0,55,3900,housing unit,70.91
Rishon LeTzion,3.5,3,1,0,90,4800,apartment,53.33
Rishon LeTzion,4,4,0,2,80,5500,apartment,68.75
Rishon LeTzion,3,3,0,0,75,5300,apartment,70.67
Rishon LeTzion,4,4,0,4,110,5800,apartment,52.73
Rishon LeTzion,2,2,0,4,45,4000,penthouse,88.89
Rishon LeTzion,2,2,0,1,50,3350,housing unit,67
Rishon LeTzion,2,2,0,2,35,3500,housing unit,100
Rishon LeTzion,6,6,0,4,155,7200,apartment,46.45
Rishon LeTzion,4,4,0,4,90,4900,apartment,54.44
Rishon LeTzion,4,4,0,3,90,4000,apartment,44.44
Rishon LeTzion,4,4,0,4,93,5500,apartment,59.14
Rishon LeTzion,3,3,0,0,155,7300,garden apartment,47.1
Rishon LeTzion,7,7,0,0,400,16500,house,41.25
Rishon LeTzion,4,4,0,0,90,7000,house,77.78
Rishon LeTzion,3,3,0,0,90,4750,apartment,52.78
Rishon LeTzion,4,4,0,4,90,1600,apartment,17.78
Rishon LeTzion,5,5,0,5,120,7100,apartment,59.17
Rishon LeTzion,6,6,0,0,350,18000,house,51.43
Rishon LeTzion,3.5,3,1,2,80,4700,apartment,58.75
Rishon LeTzion,3.5,3,1,0,110,4600,apartment,41.82
Rishon LeTzion,2,2,0,0,50,3950,housing unit,79
Rishon LeTzion,2,2,0,0,40,3500,housing unit,87.5
Rishon LeTzion,2,2,0,4,40,4500,apartment,112.5
Rishon LeTzion,4,4,0,2,135,7500,apartment,55.56
Rishon LeTzion,5,5,0,3,140,7250,apartment,51.79
Rishon LeTzion,5,5,0,6,120,6900,apartment,57.5
Rishon LeTzion,2,2,0,0,50,3350,housing unit,67
Rishon LeTzion,5,5,0,3,139,6800,apartment,48.92
Rishon LeTzion,4,4,0,5,110,5500,apartment,50
Rishon LeTzion,2,2,0,1,60,4000,apartment,66.67
Rishon LeTzion,3,3,0,0,65,4300,housing unit,66.15
Rishon LeTzion,2,2,0,0,60,3800,housing unit,63.33
Rishon LeTzion,1,1,0,0,40,3300,housing unit,82.5
Rishon LeTzion,2,2,0,0,75,3600,basement,48
Rishon LeTzion,3,3,0,1,80,5600,apartment,70
Rishon LeTzion,2,2,0,0,40,4000,housing unit,100
Rishon LeTzion,4,4,0,2,90,5900,apartment,65.56
Rishon LeTzion,3,3,0,5,70,6000,apartment,85.71
Rishon LeTzion,3,3,0,2,60,3900,apartment,65
Rishon LeTzion,5,5,0,7,144,7000,apartment,48.61
Rishon LeTzion,1,1,0,1,50,3600,housing unit,72
Rishon LeTzion,3.5,3,1,2,87,5699,apartment,65.51
Rishon LeTzion,3,3,0,1,68,4500,housing unit,66.18
Rishon LeTzion,5,5,0,13,179,10900,penthouse,60.89
Rishon LeTzion,4.5,4,1,16,120,7000,apartment,58.33
Rishon LeTzion,3,3,0,4,68,4300,apartment,63.24
Rishon LeTzion,2,2,0,1,40,3500,housing unit,87.5
Rishon LeTzion,4,4,0,1,90,6000,apartment,66.67
Rishon LeTzion,1.5,1,1,1,25,3250,housing unit,130
Rishon LeTzion,4,4,0,9,210,7500,penthouse,35.71
Rishon LeTzion,3,3,0,2,90,5600,apartment,62.22
Rishon LeTzion,2,2,0,1,45,3500,housing unit,77.78
Rishon LeTzion,4,4,0,4,110,6000,apartment,54.55
Rishon LeTzion,5,5,0,6,200,7700,duplex,38.5
Rishon LeTzion,5,5,0,0,230,11000,house,47.83
Rishon LeTzion,4,4,0,15,117,6500,apartment,55.56
Rishon LeTzion,7,7,0,4,250,12000,house,48
Rishon LeTzion,4,4,0,2,100,4500,apartment,45
Rishon LeTzion,4,4,0,3,90,5800,apartment,64.44
Rishon LeTzion,3,3,0,2,90,4100,apartment,45.56
Rishon LeTzion,3,3,0,1,68,4500,housing unit,66.18
Rishon LeTzion,3.5,3,1,3,82,4300,apartment,52.44
Rishon LeTzion,3,3,0,1,110,4990,housing unit,45.36
Rishon LeTzion,2,2,0,0,45,3600,housing unit,80
Rishon LeTzion,3.5,3,1,4,85,5000,apartment,58.82
Rishon LeTzion,2,2,0,0,60,4550,housing unit,75.83
Rishon LeTzion,3,3,0,5,85,5750,apartment,67.65
Rishon LeTzion,4,4,0,3,140,5500,apartment,39.29
Rishon LeTzion,4,4,0,1,90,4700,apartment,52.22
Rishon LeTzion,5,5,0,6,137,7300,apartment,53.28
Rishon LeTzion,1,1,0,0,130,5000,housing unit,38.46
Rishon LeTzion,3,3,0,1,60,4300,apartment,71.67
Rishon LeTzion,2,2,0,1,45,4000,housing unit,88.89
Rishon LeTzion,3,3,0,3,77,5500,apartment,71.43
Rishon LeTzion,3,3,0,2,108,8000,apartment,74.07
Rishon LeTzion,3,3,0,2,100,5700,housing unit,57
Rishon LeTzion,3.5,3,1,8,86,5600,apartment,65.12
Rishon LeTzion,3,3,0,1,55,4700,apartment,85.45
Rishon LeTzion,3,3,0,2,90,4100,apartment,45.56
Rishon LeTzion,1,1,0,4,25,2500,apartment,100
Rishon LeTzion,4,4,0,0,90,7000,garden apartment,77.78
Rishon LeTzion,5,5,0,16,139,6800,apartment,48.92
Rishon LeTzion,2.5,2,1,2,70,4800,apartment,68.57
Rishon LeTzion,4,4,0,14,110,7500,apartment,68.18
Rishon LeTzion,3,3,0,2,92,5700,apartment,61.96
Rishon LeTzion,4,4,0,0,300,16500,house,55
Rishon LeTzion,3,3,0,2,75,6000,apartment,80
Rishon LeTzion,5,5,0,3,130,7000,apartment,53.85
Rishon LeTzion,2,2,0,0,35,3600,housing unit,102.86
Rishon LeTzion,4,4,0,6,110,6400,apartment,58.18
Rishon LeTzion,3,3,0,1,55,4700,apartment,85.45
Rishon LeTzion,1.5,1,1,1,225,4100,garden apartment,18.22
Rishon LeTzion,2.5,2,1,1,50,5000,apartment,100
Rishon LeTzion,2,2,0,1,40,3900,housing unit,97.5
Rishon LeTzion,3,3,0,3,74,6000,apartment,81.08
Rishon LeTzion,4,4,0,4,100,7200,apartment,72
Rishon LeTzion,4,4,0,6,121,6400,apartment,52.89
Rishon LeTzion,5,5,0,3,137,7100,apartment,51.82
Rishon LeTzion,3,3,0,2,70,4500,apartment,64.29
Rishon LeTzion,2,2,0,0,60,3200,housing unit,53.33
Rishon LeTzion,7,7,0,0,275,12000,house,43.64
Rishon LeTzion,4,4,0,4,95,4800,apartment,50.53
Rishon LeTzion,2,2,0,9,45,3650,housing unit,81.11
Rishon LeTzion,3.5,3,1,4,100,4500,apartment,45
